Precision,Recall,Threshold
0.7900535710412736,0.9925613079019073,3.4915552694210155e-07
0.7900490174814557,0.992534059945504,3.4936705799376465e-07
0.790044463724108,0.9925068119891008,3.4947087246783345e-07
0.7900615998611834,0.9925068119891008,3.511356251929939e-07
0.7900787367416438,0.9925068119891008,3.5140318435593965e-07
0.7900958743655373,0.9925068119891008,3.516939710663758e-07
0.7901130127329126,0.9925068119891008,3.5308263844916254e-07
0.7901084598698481,0.9924795640326975,3.537128332357357e-07
0.7901255992537799,0.9924795640326975,3.546985336780642e-07
0.7901210464662242,0.9924523160762942,3.577653730916854e-07
0.7901164934811375,0.9924250681198911,3.5902608863914417e-07
0.7901119402985075,0.9923978201634878,3.607608776457084e-07
0.7901290812452544,0.9923978201634878,3.609303798470757e-07
0.7901245281381525,0.9923705722070845,3.6138941421165106e-07
0.7901416701017508,0.9923705722070845,3.6246245564470133e-07
0.7901588128091643,0.9923705722070845,3.630224103560847e-07
0.7901542600507692,0.9923433242506812,3.6384811657125714e-07
0.7901714037752224,0.9923433242506812,3.639062682082279e-07
0.7901885482436156,0.9923433242506812,3.6484808374290986e-07
0.7902056934559972,0.9923433242506812,3.649699116019159e-07
0.7902228394124157,0.9923433242506812,3.6616342820522363e-07
0.7902399861129193,0.9923433242506812,3.6694178715359174e-07
0.7902354345231637,0.992316076294278,3.7008330795875466e-07
0.7902308827358736,0.9922888283378747,3.703439779708246e-07
0.7902480307271662,0.9922888283378747,3.7053255770692124e-07
0.7902651794626969,0.9922888283378747,3.71548946545969e-07
0.7902823289425143,0.9922888283378747,3.7288621283996924e-07
0.7902777777777777,0.9922615803814714,3.733881270583537e-07
0.7902949282753532,0.9922615803814714,3.7400894780642136e-07
0.7902903771865099,0.9922343324250681,3.7406232159621305e-07
0.7902858259001238,0.9922070844686649,3.7703150605975584e-07
0.7903029776890355,0.9922070844686649,3.791925253920864e-07
0.7903201302224634,0.9922070844686649,3.792174350408923e-07
0.7903372835004557,0.9922070844686649,3.7927655768144436e-07
0.7903544375230612,0.9922070844686649,3.810799298386808e-07
0.7903715922903282,0.9922070844686649,3.843453190768658e-07
0.7903887478023052,0.9922070844686649,3.866095039967271e-07
0.7904059040590405,0.9922070844686649,3.8717748676406034e-07
0.790423061060583,0.9922070844686649,3.873431489320105e-07
0.7904185117652166,0.9921798365122616,3.8750061587138525e-07
0.7904139622723425,0.9921525885558583,3.887271566931269e-07
0.7904094125819476,0.992125340599455,3.8884031770619177e-07
0.7904265711494627,0.992125340599455,3.8907645566588637e-07
0.7904220215352553,0.9920980926430518,3.9033606972814845e-07
0.7904391811215075,0.9920980926430518,3.9082190747799746e-07
0.7904563414528245,0.9920980926430518,3.93083775945025e-07
0.7904517921886194,0.9920708446866485,3.9354653514029857e-07
0.7904689535388624,0.9920708446866485,3.9505800184055187e-07
0.7904644043509412,0.9920435967302452,3.9673909243942077e-07
0.7904598549654783,0.9920163487738419,3.976372473705568e-07
0.7904770176086154,0.9920163487738419,3.978644431469609e-07
0.790494180997047,0.9920163487738419,3.9856732268399803e-07
0.7905113451308219,0.9920163487738419,3.9926366477954437e-07
0.7905285100099883,0.9920163487738419,3.995944924093302e-07
0.7905456756345949,0.9920163487738419,4.0069634834277615e-07
0.7905628420046904,0.9920163487738419,4.011402972433423e-07
0.7905800091203231,0.9920163487738419,4.012908643674713e-07
0.7905971769815417,0.9920163487738419,4.015749041651587e-07
0.7906143455883949,0.9920163487738419,4.021459984630434e-07
0.7906315149409312,0.9920163487738419,4.025456509848617e-07
0.7906269680978131,0.9919891008174387,4.033313485699788e-07
0.7906441384702254,0.9919891008174387,4.0465707850117374e-07
0.790661309588446,0.9919891008174387,4.050209787060197e-07
