FPR,TPR,Threshold
0.0035514018691588786,0.18196185286103542,0.9999930271938641
0.003644859813084112,0.18196185286103542,0.9999930140005687
0.003644859813084112,0.18231607629427793,0.9999929294441785
0.003738317757009346,0.18231607629427793,0.9999929246586624
0.003738317757009346,0.18512261580381473,0.9999922232282735
0.0038317757009345794,0.18512261580381473,0.9999922157994744
0.0038317757009345794,0.18673024523160764,0.9999917523358816
0.003925233644859813,0.18673024523160764,0.9999917465498561
0.003925233644859813,0.18844686648501363,0.9999912681824895
0.004018691588785046,0.18844686648501363,0.9999912583128888
0.004018691588785046,0.19182561307901907,0.9999900905853599
0.00411214953271028,0.19182561307901907,0.9999900753088425
0.00411214953271028,0.20130790190735695,0.9999861508038226
0.004205607476635514,0.20130790190735695,0.9999861415656024
0.004205607476635514,0.20367847411444143,0.9999850709399387
0.004299065420560748,0.20367847411444143,0.9999850648334374
0.004299065420560748,0.20419618528610353,0.9999848236945102
0.004392523364485981,0.20419618528610353,0.9999848094248578
0.004392523364485981,0.2044141689373297,0.9999846703476233
0.004485981308411215,0.2044141689373297,0.9999846602144683
0.004485981308411215,0.20817438692098092,0.9999825818523869
0.004579439252336449,0.20817438692098092,0.9999825568569295
0.004579439252336449,0.20822888283378746,0.999982541924132
0.004672897196261682,0.20822888283378746,0.9999825297997404
0.004672897196261682,0.21209809264305177,0.9974418626267192
0.004766355140186916,0.21209809264305177,0.9974416124833582
0.004766355140186916,0.21498637602179838,0.9973210367649745
0.00485981308411215,0.21498637602179838,0.9973203131591968
0.00485981308411215,0.21651226158038148,0.9972438851216022
0.004953271028037384,0.21651226158038148,0.997241987889679
0.004953271028037384,0.21722070844686647,0.9972137067319727
0.005046728971962617,0.21722070844686647,0.9972134048714832
0.005046728971962617,0.21852861035422344,0.9971459231285524
0.0051401869158878505,0.21852861035422344,0.9971446961915945
0.0051401869158878505,0.21907356948228882,0.9971221588485158
0.005233644859813084,0.21907356948228882,0.9971217405406646
0.005233644859813084,0.2204632152588556,0.9970633576139669
0.0053271028037383174,0.2204632152588556,0.9970629072400535
0.0053271028037383174,0.22114441416893732,0.9970322356481449
0.005420560747663551,0.22114441416893732,0.9970312430549297
0.005420560747663551,0.22177111716621253,0.9969973614616554
0.005514018691588785,0.22177111716621253,0.9969917301074523
0.005514018691588785,0.22196185286103542,0.9969863613017715
0.005607476635514018,0.22196185286103542,0.9969861864264511
0.005607476635514018,0.22294277929155312,0.9969412740263655
0.005700934579439252,0.22294277929155312,0.9969406409670788
0.005700934579439252,0.23392370572207086,0.9964176539173923
0.005794392523364486,0.23392370572207086,0.9964169404554106
0.005794392523364486,0.23427792915531334,0.9964006641206693
0.00588785046728972,0.23427792915531334,0.9963981318080489
0.00588785046728972,0.2346866485013624,0.9963742509199381
0.005981308411214953,0.2346866485013624,0.9963721093332509
0.005981308411214953,0.23501362397820164,0.9963564861339186
0.006074766355140187,0.23501362397820164,0.9963562945087819
0.006074766355140187,0.23806539509536784,0.9961933795849444
0.006168224299065421,0.23806539509536784,0.9961931878212151
0.006168224299065421,0.2425340599455041,0.995960554776763
0.006261682242990654,0.2425340599455041,0.995957484292082
0.006261682242990654,0.24275204359673025,0.9959439850971598
0.006355140186915888,0.24275204359673025,0.9959381253467567
0.006355140186915888,0.2430790190735695,0.9959152202243531
0.006448598130841122,0.2430790190735695,0.9959141733658448
0.006448598130841122,0.24346049046321525,0.9958885624603343
0.0065420560747663555,0.24346049046321525,0.9958879397429514
0.0065420560747663555,0.2461307901907357,0.9957194640110482
0.0066355140186915886,0.2461307901907357,0.9957180168036995
0.0066355140186915886,0.2494550408719346,0.9955240971863222
0.0067289719626168224,0.2494550408719346,0.9955222211369228
0.0067289719626168224,0.2525068119891008,0.9953322544659109
0.006822429906542056,0.2525068119891008,0.9953290015340348
0.006822429906542056,0.25337874659400544,0.9952833575834038
0.006915887850467289,0.25337874659400544,0.9952819664133546
0.006915887850467289,0.25446866485013625,0.9952102391801657
0.007009345794392523,0.25446866485013625,0.9952099357397051
0.007009345794392523,0.25716621253405997,0.9950594659623395
0.007102803738317757,0.25716621253405997,0.9950592142954376
0.007102803738317757,0.2593188010899183,0.9949327252501396
0.007196261682242991,0.2593188010899183,0.9949294453459538
0.007196261682242991,0.261008174386921,0.994846302939081
0.007289719626168224,0.261008174386921,0.9948458322338765
0.007289719626168224,0.26174386920980924,0.9948041324283595
0.007383177570093458,0.26174386920980924,0.9948026849467335
0.007383177570093458,0.2649318801089918,0.9945498230539157
0.007476635514018692,0.2649318801089918,0.9945462907773324
0.007476635514018692,0.2661035422343324,0.9944525770906869
